,synthesized_audio_data
81311,16.972449722928047
81312,-521.5972048703785
81313,-486.24535101143874
81314,-426.5382663420334
81315,-759.9184367193674
81316,-1290.8578789041112
81317,-1467.868267755093
81318,-1318.0897635857493
81319,-1226.1962292749365
81320,-1435.6691460939535
81321,-1642.3973901476845
81322,-1614.723835911432
81323,-1412.538656554948
81324,-1278.9485791506233
81325,-1231.3896638560318
81326,-1166.5606643900312
81327,-1025.733491703632
81328,-889.6578615269185
81329,-818.7147368048207
81330,-730.3303152810283
81331,-518.8660359511456
81332,-221.45844006208634
81333,-53.562901985601194
81334,-46.69505393241796
81335,-61.14351240291667
81336,86.31409571532652
81337,296.8016749011457
81338,439.96693891306023
81339,474.8604790653858
81340,520.1193022334718
81341,571.1819150444636
81342,580.945578061058
81343,520.3141858108455
81344,487.04775672610555
81345,534.5012439219881
81346,598.0974687532125
81347,545.7810569955684
81348,380.4951649269864
81349,241.16931225216342
81350,178.61578688888576
81351,136.04509481921968
81352,38.76717752313621
81353,-53.84970717614541
81354,-128.92691332938014
81355,-210.23733167709634
81356,-367.5259724063191
81357,-533.0497735841716
81358,-626.3333209122362
81359,-617.4434612149099
81360,-628.5295087862334
81361,-717.5552337715127
81362,-841.7002524358888
81363,-901.5569052445518
81364,-913.8302072335118
81365,-924.7405221718313
81366,-937.1770918279159
81367,-928.7937373013111
81368,-900.1135392912935
81369,-890.4640151548657
81370,-885.9686253517347
81371,-875.7755746787586
81372,-832.9575540015522
81373,-779.3152266395734
81374,-711.9499711376358
81375,-663.0853691253468
81376,-615.5011568872168
81377,-574.8725782669982
81378,-519.9840851300213
81379,-473.93988198921227
81380,-423.16125210207036
81381,-376.37750418407745
81382,-323.48498886417735
81383,-277.74003946507787
81384,-244.29530539282746
81385,-219.2822993266099
81386,-202.98823751653484
81387,-194.72446744813297
81388,-197.60011996808427
81389,-179.46044874272457
81390,-155.44892250225612
81391,-149.79792892222315
81392,-193.86609562049728
81393,-241.26383050299242
81394,-275.44502746768325
81395,-281.3690661444099
81396,-298.6570275422848
81397,-325.9697949366223
81398,-374.5985773447381
81399,-421.00242601699773
81400,-470.3048446077914
81401,-515.1616833293402
81402,-547.0351435529718
81403,-553.5110896993145
81404,-555.2386336006638
81405,-586.1169010484385
81406,-635.0897704771573
81407,-669.2478094370025
81408,-651.4288794719272
81409,-615.1722916275622
81410,-593.7026040448151
81411,-610.0391076324595
81412,-607.937307070257
81413,-574.6359226192932
81414,-517.6021582658667
81415,-488.00005925387643
81416,-464.8815025574594
81417,-427.756748288765
81418,-362.8912607147238
81419,-310.6218146136161
81420,-282.93322956900954
81421,-259.8372577711525
81422,-209.60782431073918
81423,-143.9764845269892
81424,-102.40120858824278
81425,-84.16932392259218
81426,-67.78279788045168
81427,-28.192563535871727
81428,3.8412920177844696
81429,22.708794441907138
81430,23.786253480654878
81431,40.03069641546756
81432,52.984738422574566
81433,61.77246767544872
81434,49.22488249042937
81435,40.99176071831952
81436,34.50526433270584
81437,36.29178696196406
81438,29.689705829599685
81439,17.860401375331236
81440,-5.336971399616191e-10
81441,-17.860401374630495
81442,-29.689705827154366
81443,-36.291786960674116
81444,-34.50526433205267
81445,-40.9917607177075
81446,-49.2248824904514
81447,-61.77246767281736
81448,-52.98473842327751
81449,-40.03069641804955
81450,-23.78625347917712
81451,-22.708794441955995
81452,-3.8412920170221394
81453,28.192563535747997
81454,67.78279787740829
81455,84.16932392400419
81456,102.40120858685958
81457,143.9764845277483
81458,209.60782431120714
81459,259.8372577688879
81460,282.9332295688725
81461,310.6218146154611
81462,362.8912607159144
81463,427.7567482875888
81464,464.88150255656245
81465,488.0000592523389
81466,517.6021582677876
81467,574.6359226202075
81468,607.9373070700196
81469,610.0391076306842
81470,593.7026040470581
81471,615.1722916265635
81472,651.4288794714801
81473,669.2478094350573
81474,635.089770477552
81475,586.1169010483455
81476,555.2386336015072
81477,553.5110896994074
81478,547.0351435520699
81479,515.1616833303634
81480,470.3048446076928
81481,421.0024260176748
81482,374.59857734378863
81483,325.9697949365664
81484,298.6570275421618
81485,281.3690661479043
81486,275.4450274674442
81487,241.26383050149934
81488,193.86609562129902
81489,149.797928922166
81490,155.4489225028204
81491,179.4604487429534
81492,197.60011996702855
81493,194.7244674472047
81494,202.9882375182583
81495,219.28229932852557
81496,244.2953053920258
81497,277.7400394647043
81498,323.4849888645488
81499,376.3775041843085
81500,423.16125210300527
81501,473.9398819871359
81502,519.9840851295518
81503,574.8725782660933
81504,615.5011568885793
81505,663.0853691262259
81506,711.9499711368869
81507,779.3152266384319
81508,832.9575540007105
81509,875.7755746802336
81510,885.9686253514877
81511,890.4640151526174
81512,900.1135392913731
81513,928.7937373029351
81514,937.1770918296492
81515,924.7405221710412
81516,913.8302072318882
81517,901.5569052438599
81518,841.7002524371428
81519,717.5552337724861
81520,628.5295087836727
81521,617.4434612140113
81522,626.3333209133065
81523,533.0497735870238
81524,367.525972405765
81525,210.2373316750488
81526,128.92691332904218
81527,53.8497071783846
81528,-38.76717752240513
81529,-136.045094818621
81530,-178.61578689132168
81531,-241.16931225241007
81532,-380.4951649259236
81533,-545.7810569936178
81534,-598.0974687541585
81535,-534.5012439230518
81536,-487.0477567273731
81537,-520.314185810334
81538,-580.945578061998
81539,-571.1819150460371
81540,-520.1193022345534
81541,-474.86047906407146
81542,-439.9669389125727
81543,-296.8016749012674
81544,-86.31409571950044
81545,61.143512400493165
81546,46.69505393428433
81547,53.562901989246264
81548,221.45844006198774
81549,518.8660359466176
81550,730.330315281165
81551,818.7147368059168
81552,889.6578615288441
81553,1025.733491703439
81554,1166.560664388659
81555,1231.3896638556148
81556,1278.9485791516165
81557,1412.5386565562585
81558,1614.7238359091307
81559,1642.3973901480363
81560,1435.6691460950074
81561,1226.1962292746277
81562,1318.0897635851093
81563,1467.8682677519387
81564,1290.8578789033754
81565,759.9184367223127
81566,426.5382663427725
81567,486.2453510100845
81568,521.597204868984
81569,-16.972449721830323
81570,-905.0491463830325
81571,-1452.848398726369
81572,-1433.3935459868562
81573,-1441.0927854731406
81574,-2063.3024955475976
81575,-3068.6212265581476
81576,-3807.3733225125234
81577,-4048.7708955943094
81578,-4279.254191494022
81579,-4787.9991694003265
81580,-5436.86309914265
81581,-5830.706473323808
81582,-6140.3055329487615
81583,-6558.574474792372
81584,-7102.252486145976
81585,-7299.944341055595
81586,-7144.963628938817
81587,-6985.6418570974965
81588,-7202.183932050958
81589,-7385.327219611773
81590,-7059.502717366115
81591,-6400.469830784008
81592,-6091.469313828744
81593,-6166.684953753361
81594,-5709.451730019434
81595,-4376.077894112985
81596,-2880.8743414522473
81597,-2680.8077285965173
81598,-3023.288594256001
81599,-2815.6288811376526
81600,-5.089717107996957e-09
81601,2815.6288811373656
81602,3023.2885942601574
81603,2680.807728597394
81604,2880.874341451045
81605,4376.077894107674
81606,5709.451730017346
81607,6166.684953755699
81608,6091.4693138307475
81609,6400.469830782942
81610,7059.502717364317
81611,7385.327219610853
81612,7202.183932046844
81613,6985.641857095342
81614,7144.9636289366
81615,7299.944341055638
81616,7102.252486146593
81617,6558.5744747914705
81618,6140.305532948105
81619,5830.7064733244515
81620,5436.863099146148
81621,4787.999169400936
81622,4279.254191491598
81623,4048.7708955874414
81624,3807.3733225174205
81625,3068.6212265636577
81626,2063.3024955520145
81627,1441.0927854677761
81628,1433.3935459820248
81629,1452.848398725474
81630,905.0491463865949
81631,16.972449721917553
81632,-521.5972048704618
81633,-486.24535101141794
81634,-426.5382663425527
81635,-759.9184367194555
81636,-1290.8578789025657
81637,-1467.8682677538613
81638,-1318.0897635865283
81639,-1226.1962292735793
81640,-1435.6691460947086
81641,-1642.3973901476547
81642,-1614.7238359114708
81643,-1412.5386565555832
81644,-1278.9485791513314
81645,-1231.389663854936
81646,-1166.5606643899935
81647,-1025.7334917041112
81648,-889.6578615272285
81649,-818.7147368053357
81650,-730.3303152821974
81651,-518.8660359511276
81652,-221.45844006253927
81653,-53.56290198617762
81654,-46.695053931668745
81655,-61.14351240357216
81656,86.31409571565241
81657,296.8016749006589
81658,439.9669389145223
81659,474.86047906627226
81660,520.1193022338804
81661,571.1819150440374
81662,580.9455780623383
81663,520.3141858112484
81664,487.04775672725003
81665,534.5012439218684
81666,598.0974687529307
81667,545.7810569938563
81668,380.49516492701275
81669,241.16931225275084
81670,178.61578688877307
81671,136.0450948188777
81672,38.76717752379691
81673,-53.84970717656128
81674,-128.92691332908336
81675,-210.23733167789837
81676,-367.5259724060011
81677,-533.0497735832525
81678,-626.3333209121841
81679,-617.4434612139819
81680,-628.5295087854513
81681,-717.555233771511
81682,-841.7002524361283
81683,-901.5569052444479
81684,-913.8302072324714
81685,-924.7405221711184
81686,-937.1770918285367
81687,-928.7937373027075
81688,-900.1135392928021
81689,-890.4640151552614
81690,-885.9686253510747
81691,-875.775574678473
81692,-832.9575540018596
81693,-779.3152266391694
81694,-711.9499711367456
81695,-663.0853691261732
81696,-615.5011568874529
81697,-574.8725782654444
81698,-519.9840851298256
81699,-473.9398819891753
81700,-423.1612521013844
81701,-376.3775041850164
81702,-323.48498886415643
81703,-277.7400394656431
81704,-244.29530539069947
81705,-219.28229932668864
81706,-202.98823751583166
81707,-194.72446744774695
81708,-197.60011996849022
81709,-179.4604487431219
81710,-155.44892250222946
81711,-149.797928920534
81712,-193.86609562013916
81713,-241.26383050181462
81714,-275.44502746610584
81715,-281.36906614609825
81716,-298.65702754120474
81717,-325.96979493699934
81718,-374.5985773451622
81719,-421.00242601719674
81720,-470.3048446074653
81721,-515.1616833297975
81722,-547.0351435549438
81723,-553.5110897003449
81724,-555.2386336007235
81725,-586.1169010485017
81726,-635.0897704778329
81727,-669.2478094359556
81728,-651.4288794716081
81729,-615.1722916261041
81730,-593.702604045006
81731,-610.0391076316248
81732,-607.9373070687423
81733,-574.6359226197892
81734,-517.6021582652421
81735,-488.0000592543644
81736,-464.881502556402
81737,-427.75674828865453
81738,-362.89126071536447
81739,-310.6218146152581
81740,-282.9332295696942
81741,-259.83725777232223
81742,-209.60782431101995
81743,-143.97648452524007
81744,-102.40120858683649
81745,-84.16932392201828
81746,-67.78279787963123
81747,-28.192563535060096
81748,3.8412920184093347
81749,22.708794441089786
81750,23.786253480216004
81751,40.030696415868604
81752,52.984738425047034
81753,61.77246767494859
81754,49.224882489004905
81755,40.99176071744971
81756,34.50526433289299
81757,36.29178696077447
81758,29.68970582907294
81759,17.860401374110985
81760,-1.511386317954325e-09
81761,-17.860401375291147
81762,-29.689705826933228
81763,-36.291786961011105
81764,-34.50526433289024
81765,-40.991760717994936
81766,-49.22488249066093
81767,-61.77246767371219
81768,-52.98473842343104
81769,-40.03069641729397
81770,-23.786253480369396
81771,-22.708794440810426
81772,-3.841292017379043
81773,28.192563535595898
81774,67.78279787617592
81775,84.16932392345649
81776,102.40120858724684
81777,143.97648452861884
81778,209.6078243115453
81779,259.83725776978076
81780,282.9332295681349
81781,310.62181461647543
81782,362.89126071589965
81783,427.75674828756985
81784,464.8815025572074
81785,488.0000592531919
81786,517.6021582672394
81787,574.6359226195239
81788,607.93730706924
81789,610.03910763055
81790,593.7026040466519
81791,615.1722916275512
81792,651.4288794708773
81793,669.2478094349373
81794,635.0897704773658
81795,586.1169010477726
81796,555.2386336017838
81797,553.5110896986185
81798,547.0351435521227
81799,515.1616833306799
81800,470.3048446076897
81801,421.0024260175684
81802,374.59857734437236
81803,325.9697949370089
81804,298.657027542225
81805,281.3690661461805
81806,275.4450274678383
81807,241.2638305023386
81808,193.86609562011992
81809,149.7979289219706
81810,155.4489225020654
81811,179.46044874324534
81812,197.60011996710554
81813,194.72446744588714
81814,202.98823751803812
81815,219.28229932871372
81816,244.2953053919578
81817,277.74003946562857
81818,323.4849888646837
81819,376.3775041842313
81820,423.1612521034245
81821,473.939881986823
81822,519.9840851280907
81823,574.8725782667586
81824,615.5011568884033
81825,663.0853691264572
81826,711.9499711365232
81827,779.3152266371742
81828,832.9575540031502
81829,875.7755746801497
81830,885.968625351354
81831,890.4640151532656
81832,900.1135392919962
81833,928.7937373029704
81834,937.1770918304281
81835,924.7405221718851
81836,913.8302072322757
81837,901.55690524469
81838,841.7002524367684
81839,717.5552337717644
81840,628.5295087835243
81841,617.4434612151947
81842,626.3333209126654
81843,533.0497735860606
81844,367.52597240578103
81845,210.23733167483002
81846,128.9269133284284
81847,53.849707176949096
81848,-38.76717752285899
81849,-136.04509481724244
81850,-178.6157868906484
81851,-241.1693122513044
81852,-380.49516492542784
81853,-545.781056993578
81854,-598.0974687538567
81855,-534.5012439221967
81856,-487.04775672674475
81857,-520.3141858094972
81858,-580.9455780618289
81859,-571.1819150447917
81860,-520.1193022347637
81861,-474.86047906424056
81862,-439.9669389117771
81863,-296.80167490193094
81864,-86.31409571816916
81865,61.143512401047204
81866,46.695053933801894
81867,53.56290198836379
81868,221.45844006215287
81869,518.8660359465796
81870,730.3303152800743
81871,818.7147368054204
81872,889.6578615291824
81873,1025.7334917038106
81874,1166.5606643869517
81875,1231.3896638545257
81876,1278.9485791530806
81877,1412.5386565554193
81878,1614.723835910925
81879,1642.3973901463442
81880,1435.6691460936702
81881,1226.1962292763212
81882,1318.0897635847825
81883,1467.8682677534964
81884,1290.8578789034152
81885,759.9184367223314
81886,426.53826634339964
81887,486.2453510105426
81888,521.5972048687831
81889,-16.972449721931177
81890,-905.0491463846558
81891,-1452.8483987260713
81892,-1433.3935459870665
81893,-1441.0927854736483
81894,-2063.3024955481583
81895,-3068.621226558428
81896,-3807.373322512789
81897,-4048.770895594575
81898,-4279.254191493636
81899,-4787.9991693994325
81900,-5436.863099143383
81901,-5830.7064733236775
81902,-6140.305532950064
81903,-6558.57447479097
81904,-7102.252486143145
81905,-7299.944341053683
81906,-7144.963628938992
81907,-6985.641857096512
81908,-7202.183932048387
81909,-7385.32721961241
81910,-7059.50271736752
81911,-6400.469830783974
81912,-6091.469313829235
81913,-6166.68495375444
81914,-5709.451730018614
81915,-4376.077894113884
81916,-2880.8743414518526
81917,-2680.8077285954755
81918,-3023.2885942561625
81919,-2815.628881137856
81920,-4.1366869092882485e-09
81921,2729.6442520181927
81922,3332.79567074118
81923,3656.402442784485
81924,4193.687313339809
81925,5438.087230386361
81926,6407.941882185354
81927,6957.481594444543
81928,7340.268467050694
81929,7877.226061119325
81930,8334.03583960072
81931,8338.103105616978
81932,8106.196132404868
81933,7984.2074509947515
81934,8093.420980504987
81935,8077.088992653837
81936,7670.631663117009
81937,7017.010693452376
81938,6540.67120217434
81939,6181.461936680484
81940,5729.423971321898
81941,4938.601500717249
81942,4227.768506715823
81943,3741.439354280917
81944,3327.2061237642392
81945,2640.3735781275823
81946,1763.1206870536164
81947,1095.216573946452
81948,730.1280267282477
81949,390.7066312267557
81950,-191.6322689769882
81951,-917.2669168884138
81952,-1395.615540020849
81953,-1539.1557944954488
81954,-1681.5846876431738
81955,-2038.1256853511195
81956,-2456.2574328303795
81957,-2567.5327604339705
81958,-2491.8771011114727
81959,-2443.908177229981
81960,-2541.5722833529426
81961,-2545.113936267651
81962,-2354.5991267008303
81963,-2126.5785645212295
81964,-1983.2553519566125
81965,-1803.9909109713985
81966,-1516.6769109733477
81967,-1182.2703108705955
81968,-915.8794984768401
81969,-708.3949984769289
81970,-476.31024757142507
81971,-165.9242504522948
81972,191.83717702459717
81973,456.07755808207435
81974,622.3744873947104
81975,765.7742852624639
81976,988.5212337612893
81977,1185.6263959117884
81978,1297.5991578700744
81979,1340.4419650905286
81980,1428.671329834476
81981,1537.8083156621672
81982,1575.4687307681452
81983,1472.7675642736574
81984,1335.56695894597
81985,1270.8621167383926
81986,1271.9230734795826
81987,1206.8171527991992
81988,1019.5358648687976
81989,806.8034754078001
81990,623.5055015890363
81991,455.7964515739871
81992,259.7772975085186
81993,75.10667984421389
81994,-78.69281721594706
81995,-221.3941121017086
81996,-434.86792701073676
81997,-664.0218799653985
81998,-845.388647216364
81999,-942.9719616453281
82000,-1044.316231046922
82001,-1148.0119155132968
82002,-1225.5778269430878
82003,-1276.045581825659
82004,-1328.2573714893033
82005,-1387.4313282103988
82006,-1416.7068798301702
82007,-1380.2044614941608
82008,-1312.4182798481784
82009,-1256.6313623482
82010,-1198.2409638777046
82011,-1127.833349048499
82012,-1037.1731755315761
82013,-977.2723356913486
82014,-899.6884304461087
82015,-797.6478567959709
82016,-665.1750041216847
82017,-538.6649807052839
82018,-436.64583044026995
82019,-363.85625898668457
82020,-295.1045147373496
82021,-225.83678779281786
82022,-141.75365990703077
82023,-75.47176240565703
82024,-7.753531075894945
82025,69.83610654495693
82026,120.47432128943124
82027,114.22742564351661
82028,66.20371992706991
82029,59.53730372897391
82030,83.57896493247357
82031,97.93175167782445
82032,55.355967264555986
82033,-9.80627114782849
82034,-74.26166857262888
82035,-130.38759268180596
82036,-211.10685665828382
82037,-292.1363434432005
82038,-360.01937065295215
82039,-402.7363600924206
82040,-463.6496505188698
82041,-553.8659283189337
82042,-656.7651362809925
82043,-727.938636561015
82044,-756.1169635516892
82045,-775.6188500202875
82046,-809.0348439316193
82047,-855.3739921840909
82048,-875.0292006198142
82049,-876.2303075587718
82050,-867.1741700736433
82051,-865.695006004111
82052,-837.1363300819994
82053,-787.7579635891209
82054,-731.0096374216721
82055,-698.4918190696386
82056,-661.2518399149025
82057,-608.2708703282104
82058,-528.7008149295767
82059,-458.76117877265733
82060,-405.2507438350924
82061,-353.4443508160599
82062,-284.44123058648273
82063,-211.06381561620879
82064,-162.1200093670973
82065,-127.69308866917041
82066,-90.60487572613852
82067,-34.34232900138282
82068,10.575722620456727
82069,40.55533080250317
82070,47.446631966772294
82071,60.437810719827354
82072,72.57494413298241
82073,86.26867067953192
82074,80.45238470668991
82075,73.7426501714129
82076,62.58219247475215
82077,54.52222169878869
82078,36.49694032090459
82079,18.651675319822797
82080,-4.5970251248489573e-10
82081,-18.65167531935321
82082,-36.49694031901446
82083,-54.522221698193924
82084,-62.58219247408086
82085,-73.74265017057394
82086,-80.45238470686714
82087,-86.26867067740464
82088,-72.57494413324352
82089,-60.437810721464075
82090,-47.44663196532394
82091,-40.55533080289423
82092,-10.57572261988307
82093,34.34232900148346
82094,90.60487572352913
82095,127.69308867087824
82096,162.12000936566096
82097,211.0638156168892
82098,284.4412305866633
82099,353.4443508143634
82100,405.25074383483127
82101,458.76117877412014
82102,528.70081493059
82103,608.2708703269459
82104,661.25183991446
82105,698.4918190680613
82106,731.0096374227204
82107,787.7579635899527
82108,837.1363300815169
82109,865.695006002915
82110,867.1741700749716
82111,876.2303075577311
82112,875.0292006194982
82113,855.3739921829509
82114,809.034843932157
82115,775.6188500199696
82116,756.116963552234
82117,727.9386365609607
82118,656.7651362799313
82119,553.8659283199332
82120,463.64965051887975
82121,402.7363600930259
82122,360.01937065225206
82123,292.1363434433092
82124,211.10685665881485
82125,130.3875926845272
82126,74.26166857223004
82127,9.806271146749271
82128,-55.35596726366206
82129,-97.93175167793271
82130,-83.57896493223691
82131,-59.537303728615484
82132,-66.2037199276407
82133,-114.22742564406515
82134,-120.47432128828702
82135,-69.83610654414365
82136,7.753531074853268
82137,75.47176240571211
82138,141.75365990733036
82139,225.83678779303062
82140,295.10451473817375
82141,363.85625898507556
82142,436.6458304397606
82143,538.6649807044969
82144,665.1750041221513
82145,797.6478567967205
82146,899.6884304454854
82147,977.2723356908659
82148,1037.1731755304152
82149,1127.833349049117
82150,1198.2409638772315
82151,1256.6313623468577
82152,1312.4182798482273
82153,1380.2044614951826
82154,1416.7068798313135
82155,1387.4313282101064
82156,1328.2573714884118
82157,1276.045581825202
82158,1225.5778269434093
82159,1148.0119155145
82160,1044.3162310451846
82161,942.9719616444908
82162,845.3886472168502
82163,664.0218799675648
82164,434.8679270107367
82165,221.39411210020168
82166,78.6928172160161
82167,-75.1066798428885
82168,-259.7772975079194
82169,-455.79645157311273
82170,-623.505501590399
82171,-806.8034754078427
82172,-1019.5358648684024
82173,-1206.8171527983864
82174,-1271.923073480429
82175,-1270.8621167389422
82176,-1335.5669589466079
82177,-1472.7675642737038
82178,-1575.4687307685178
82179,-1537.8083156636021
82180,-1428.6713298348984
82181,-1340.4419650896452
82182,-1297.5991578693454
82183,-1185.626395911472
82184,-988.5212337639122
82185,-765.7742852640218
82186,-622.3744873941711
82187,-456.07755807961524
82188,-191.83717702528864
82189,165.92425044927418
82190,476.31024757131166
82191,708.3949984776096
82192,915.8794984775374
82193,1182.2703108701269
82194,1516.676910971992
82195,1803.9909109712125
82196,1983.255351957556
82197,2126.5785645222704
82198,2354.5991266995575
82199,2545.1139362677354
82200,2541.5722833534496
82201,2443.908177229251
82202,2491.877101111669
82203,2567.532760432182
82204,2456.2574328300007
82205,2038.1256853533916
82206,1681.5846876438309
82207,1539.1557944951876
82208,1395.615540019367
82209,917.2669168887511
82210,191.6322689791563
82211,-390.7066312261052
82212,-730.1280267316536
82213,-1095.2165739492361
82214,-1763.1206870510405
82215,-2640.373578123691
82216,-3327.2061237611574
82217,-3741.439354284745
82218,-4227.768506716367
82219,-4938.60150071612
82220,-5729.423971320218
82221,-6181.461936680848
82222,-6540.6712021747835
82223,-7017.010693452398
82224,-7670.631663115094
82225,-8077.088992653864
82226,-8093.420980506094
82227,-7984.207450994833
82228,-8106.196132404415
82229,-8338.103105614484
82230,-8334.035839600343
82231,-7877.226061120051
82232,-7340.268467049683
82233,-6957.481594443303
82234,-6407.941882186144
82235,-5438.087230389765
82236,-4193.687313341432
82237,-3656.402442784285
82238,-3332.7956707383046
82239,-2729.644252018338
82240,-4.475418132463328e-09
82241,2729.6442520181413
82242,3332.795670740783
82243,3656.4024427836725
82244,4193.687313340408
82245,5438.087230386544
82246,6407.941882185659
82247,6957.481594444543
82248,7340.268467050107
82249,7877.226061118412
82250,8334.035839599617
82251,8338.103105614313
82252,8106.1961324012955
82253,7984.20745099265
82254,8093.420980503746
82255,8077.088992653535
82256,7670.631663116086
82257,7017.010693452267
82258,6540.671202174145
82259,6181.461936680585
82260,5729.423971322063
82261,4938.601500717489
82262,4227.7685067153425
82263,3741.439354280284
82264,3327.206123764316
82265,2640.3735781274
82266,1763.1206870535477
82267,1095.21657394533
82268,730.1280267287435
82269,390.7066312265247
82270,-191.63226897709853
82271,-917.2669168892248
82272,-1395.61554002075
82273,-1539.155794495439
82274,-1681.5846876439662
82275,-2038.125685350998
82276,-2456.257432829255
82277,-2567.5327604330805
82278,-2491.8771011123995
82279,-2443.908177228928
82280,-2541.572283353813
82281,-2545.1139362679837
82282,-2354.599126701105
82283,-2126.578564521616
82284,-1983.2553519572123
82285,-1803.9909109705811
82286,-1516.6769109734698
82287,-1182.2703108708145
82288,-915.8794984769944
82289,-708.3949984772274
82290,-476.3102475719349
82291,-165.92425045233068
82292,191.83717702446344
82293,456.0775580813804
82294,622.3744873952044
82295,765.7742852616788
82296,988.5212337617451
82297,1185.6263959116782
82298,1297.599157870808
82299,1340.4419650912746
82300,1428.6713298346006
82301,1537.8083156618313
82302,1575.4687307688835
82303,1472.7675642741438
82304,1335.5669589463275
82305,1270.8621167380581
82306,1271.9230734796306
82307,1206.8171527982304
82308,1019.5358648691677
82309,806.8034754083852
82310,623.5055015891975
82311,455.79645157390695
82312,259.77729750900517
82313,75.10667984399021
82314,-78.69281721583182
82315,-221.39411210195834
82316,-434.8679270108359
82317,-664.0218799649499
82318,-845.388647216358
82319,-942.971961644638
82320,-1044.3162310460948
82321,-1148.011915513776
82322,-1225.5778269431592
82323,-1276.0455818255405
82324,-1328.2573714885239
82325,-1387.4313282098544
82326,-1416.7068798305618
82327,-1380.204461495495
82328,-1312.4182798493505
82329,-1256.6313623486733
82330,-1198.2409638765891
82331,-1127.83334904799
82332,-1037.173175531733
82333,-977.2723356910968
82334,-899.6884304455284
82335,-797.6478567966371
82336,-665.1750041218824
82337,-538.6649807042518
82338,-436.6458304400616
82339,-363.8562589868807
82340,-295.1045147368265
82341,-225.8367877937894
82342,-141.753659907044
82343,-75.47176240595978
82344,-7.753531074035707
82345,69.83610654503275
82346,120.47432129007822
82347,114.22742564400706
82348,66.20371992677187
82349,59.537303728771334
82350,83.57896493258104
82351,97.93175167923948
82352,55.35596726471268
82353,-9.806271146934714
82354,-74.26166857099767
82355,-130.3875926827503
82356,-211.1068566578555
82357,-292.1363434436153
82358,-360.01937065314706
82359,-402.7363600925536
82360,-463.6496505188268
82361,-553.8659283193264
82362,-656.7651362816795
82363,-727.9386365617619
82364,-756.1169635517355
82365,-775.6188500203377
82366,-809.0348439323335
82367,-855.3739921834052
82368,-875.0292006196728
82369,-876.2303075579629
82370,-867.1741700731654
82371,-865.695006003562
82372,-837.1363300807775
82373,-787.7579635898355
82374,-731.0096374210959
82375,-698.4918190701496
82376,-661.2518399141765
82377,-608.2708703282345
82378,-528.7008149298023
82379,-458.761178774094
82380,-405.25074383540186
82381,-353.4443508167299
82382,-284.4412305863737
82383,-211.06381561510568
82384,-162.12000936596178
82385,-127.69308866869885
82386,-90.60487572543084
82387,-34.34232900064421
82388,10.575722620923385
82389,40.55533080216607
82390,47.44663196634237
82391,60.437810719986416
82392,72.5749441343197
82393,86.26867067902207
82394,80.45238470542263
82395,73.74265017083596
82396,62.5821924751707
82397,54.52222169799965
82398,36.496940320405464
82399,18.651675318875668
82400,-8.716556558436e-10
82401,-18.651675319942942
82402,-36.49694031871601
82403,-54.522221698364724
82404,-62.582192474561346
82405,-73.74265017079657
82406,-80.45238470711197
82407,-86.26867067810805
82408,-72.57494413347686
82409,-60.43781072102639
82410,-47.44663196619288
82411,-40.55533080247539
82412,-10.575722620062987
82413,34.34232900133407
82414,90.6048757227517
82415,127.69308867036169
82416,162.12000936596453
82417,211.0638156175233
82418,284.4412305869674
82419,353.4443508147768
82420,405.250743834412
82421,458.76117877472365
82422,528.7008149303928
82423,608.2708703270752
82424,661.2518399145675
82425,698.491819068735
82426,731.0096374222699
82427,787.7579635897238
82428,837.1363300811572
82429,865.6950060026954
82430,867.1741700747946
82431,876.2303075583458
82432,875.0292006190331
82433,855.373992182864
82434,809.0348439320179
82435,775.6188500196535
82436,756.1169635524419
82437,727.938636560411
82438,656.7651362799534
82439,553.8659283201706
82440,463.6496505186396
82441,402.7363600928673
82442,360.01937065279833
82443,292.1363434437567
82444,211.10685665885174
82445,130.3875926831303
82446,74.26166857266753
82447,9.806271147393275
82448,-55.355967264740414
82449,-97.93175167853514
82450,-83.57896493290112
82451,-59.537303728245845
82452,-66.20371992718981
82453,-114.22742564490545
82454,-120.4743212884733
82455,-69.83610654357337
82456,7.7535310748352755
82457,75.47176240617748
82458,141.75365990753266
82459,225.83678779288877
82460,295.10451473854323
82461,363.85625898495533
82462,436.64583043862996
82463,538.664980705135
82464,665.175004122333
82465,797.6478567968711
82466,899.6884304452229
82467,977.2723356897842
82468,1037.1731755325516
82469,1127.8333490490945
82470,1198.2409638769952
82471,1256.6313623475703
82472,1312.418279848531
82473,1380.2044614951824
82474,1416.70687983193
82475,1387.4313282107519
82476,1328.2573714885493
82477,1276.0455818258654
82478,1225.5778269435227
82479,1148.0119155137863
82480,1044.316231044916
82481,942.9719616456008
82482,845.3886472165468
82483,664.0218799671179
82484,434.8679270107584
82485,221.39411210027194
82486,78.69281721557455
82487,-75.10667984399475
82488,-259.77729750845845
82489,-455.79645157242936
82490,-623.5055015898678
82491,-806.8034754070951
82492,-1019.5358648679152
82493,-1206.8171527978864
82494,-1271.923073479661
82495,-1270.8621167380077
82496,-1335.5669589462343
82497,-1472.767564273131
82498,-1575.468730768034
82499,-1537.8083156628352
82500,-1428.671329834894
82501,-1340.4419650898494
82502,-1297.5991578691753
82503,-1185.6263959120533
82504,-988.5212337631001
82505,-765.7742852635134
82506,-622.3744873945323
82507,-456.0775580803006
82508,-191.83717702495272
82509,165.924250449512
